"slot","panel","date","time","panel_title","chairs","discussants","section","title","presenter","coauthor","presenter_affiliation"
"Mi E","10","25.09.2024","16:00-17:30 Uhr","Forschung zu Diskriminierung und umkämpfter Diversität in Organisationen","","Sabrina Zajak, DeZIM-Institut","Politische Soziologie; Soziale Bewegungen","Self-identifiation and postmigrant political representation. Rethinking theory and method in the study of re","Andreas Blaette",NA,"Universität Duisburg-Essen"
"Mi E","10","25.09.2024","16:00-17:30 Uhr","Forschung zu Diskriminierung und umkämpfter Diversität in Organisationen","","Sabrina Zajak, DeZIM-Institut","Politische Soziologie; Soziale Bewegungen","Von Rückzug bis Selbstermächtigung: Bewältigungsstrategien bei rassistischer, sexistischer, queerfeindlicher und klassistische","Samera Bartsch",NA,"Sophia Aalders"
"Mi E","11","25.09.2024","16:00-17:30 Uhr","Gesellschaftliche Ungleichheit und Verwaltungshandeln in der Staat-Bürger-Interaktion","Steffen Eckhard, Zeppelin Universität / Universität Konstanz","Eva Thomann, Universität Konstanz","Policy-Analyse und Verwaltungswissenschaft; Lokale Politikforschung","Auf Kosten der Bedürftigen: Regionale Ungleichheiten bei der Sanktionierung von Sozialleistungsempfänger:innen in Deutschland ","Stefanie Rueß","Miriam Leue","Universität Konstanz"
"Mi E","11","25.09.2024","16:00-17:30 Uhr","Gesellschaftliche Ungleichheit und Verwaltungshandeln in der Staat-Bürger-Interaktion","Steffen Eckhard, Zeppelin Universität / Universität Konstanz","Eva Thomann, Universität Konstanz","Policy-Analyse und Verwaltungswissenschaft; Lokale Politikforschung","Auf Kosten der Bedürftigen: Regionale Ungleichheiten bei der Sanktionierung von Sozialleistungsempfänger:innen in Deutschland ","Gerald Schneider","Miriam Leue","Universität Konstanz"
"Mi E","11","25.09.2024","16:00-17:30 Uhr","Gesellschaftliche Ungleichheit und Verwaltungshandeln in der Staat-Bürger-Interaktion","Steffen Eckhard, Zeppelin Universität / Universität Konstanz","Eva Thomann, Universität Konstanz","Policy-Analyse und Verwaltungswissenschaft; Lokale Politikforschung","Die Bedeutung gesprochener Verwaltungssprache bei der geschlechtsspezifischen Ungleichbehandlung im V","Steffen Eckhard",NA,"Zeppelin Universität / Universität Konstanz"
"Mi E","11","25.09.2024","16:00-17:30 Uhr","Gesellschaftliche Ungleichheit und Verwaltungshandeln in der Staat-Bürger-Interaktion","Steffen Eckhard, Zeppelin Universität / Universität Konstanz","Eva Thomann, Universität Konstanz","Policy-Analyse und Verwaltungswissenschaft; Lokale Politikforschung","Die Bedeutung gesprochener Verwaltungssprache bei der geschlechtsspezifischen Ungleichbehandlung im V","Laurin Friedrich",NA,"Universität Duisburg-Essen / Universität Konstanz"
"Mi E","11","25.09.2024","16:00-17:30 Uhr","Gesellschaftliche Ungleichheit und Verwaltungshandeln in der Staat-Bürger-Interaktion","Steffen Eckhard, Zeppelin Universität / Universität Konstanz","Eva Thomann, Universität Konstanz","Policy-Analyse und Verwaltungswissenschaft; Lokale Politikforschung","Die Rolle von Öffentlichkeit bei der Akzeptanz algorithmischer Empfehlungen zu Einstellungsentscheidungen. Erkenntnisse aus einem länderübergreifenden ","Sebastian Hemesath",NA,"Carl von Ossietzky Universität Oldenburg"
"Mi E","11","25.09.2024","16:00-17:30 Uhr","Gesellschaftliche Ungleichheit und Verwaltungshandeln in der Staat-Bürger-Interaktion","Steffen Eckhard, Zeppelin Universität / Universität Konstanz","Eva Thomann, Universität Konstanz","Policy-Analyse und Verwaltungswissenschaft; Lokale Politikforschung","Die Rolle von Öffentlichkeit bei der Akzeptanz algorithmischer Empfehlungen zu Einstellungsentscheidungen. Erkenntnisse aus einem länderübergreifenden ","Markus Tepe",NA,"Universität Bremen"
"Mi E","11","25.09.2024","16:00-17:30 Uhr","Gesellschaftliche Ungleichheit und Verwaltungshandeln in der Staat-Bürger-Interaktion","Steffen Eckhard, Zeppelin Universität / Universität Konstanz","Eva Thomann, Universität Konstanz","Policy-Analyse und Verwaltungswissenschaft; Lokale Politikforschung","Soziale Ungleichheit und digitale Verwaltung: Von der repräsentativen Bürokratie zur re","Maximilian Nagel",NA,"Helmut-Schmidt-Universität/ Universität der Bundeswehr Hamburg"
"Mi E","11","25.09.2024","16:00-17:30 Uhr","Gesellschaftliche Ungleichheit und Verwaltungshandeln in der Staat-Bürger-Interaktion","Steffen Eckhard, Zeppelin Universität / Universität Konstanz","Eva Thomann, Universität Konstanz","Policy-Analyse und Verwaltungswissenschaft; Lokale Politikforschung","Soziale Ungleichheit und digitale Verwaltung: Von der repräsentativen Bürokratie zur re","Tanja Klenk",NA,"Helmut-Schmidt-Universität/ Universität der Bundeswehr Hamburg"
"Mi E","12","25.09.2024","16:00-17:30 Uhr","Gesellschaftlicher Zusammenhalt in der Polykrise (2): Empirische Perspektive","Antonius Liedhegener, Universität Luzern","Ansastas Odermatt, Universität Luzern","Vergleichende Politikwissenschaft; Politische Soziologie; Politik und Religion","Der Einfluss von Einsamkeit auf wahrgenommene soziale Konflikte und gesellschaftliche Bedrohungen (Ko-Autor*innen: Alexander Schmidt-Catran,","Alexander Langenkamp",NA,"Goethe-Universität Frankfurt"
"Mi E","12","25.09.2024","16:00-17:30 Uhr","Gesellschaftlicher Zusammenhalt in der Polykrise (2): Empirische Perspektive","Antonius Liedhegener, Universität Luzern","Ansastas Odermatt, Universität Luzern","Vergleichende Politikwissenschaft; Politische Soziologie; Politik und Religion","Die Intoleranz in der Pandemie. Eine empirische Analyse zur Wirkung von Bedrohungen auf den sozialen Zusammenhalt (Ko-Autor*innen: Victoria Haerter","Marta Antonova",NA,"Universität Bern"
"Mi E","12","25.09.2024","16:00-17:30 Uhr","Gesellschaftlicher Zusammenhalt in der Polykrise (2): Empirische Perspektive","Antonius Liedhegener, Universität Luzern","Ansastas Odermatt, Universität Luzern","Vergleichende Politikwissenschaft; Politische Soziologie; Politik und Religion","Different patterns under the same cover? Susceptibility to conspiracy beliefs during the Covid-19 pandemic and social inequality ","Steffen Wamsler","Gundula Zoch","Leibniz-Institut für Bildungsverläufe"
"Mi E","12","25.09.2024","16:00-17:30 Uhr","Gesellschaftlicher Zusammenhalt in der Polykrise (2): Empirische Perspektive","Antonius Liedhegener, Universität Luzern","Ansastas Odermatt, Universität Luzern","Vergleichende Politikwissenschaft; Politische Soziologie; Politik und Religion","Religiöse Identitäten und die Integration moderner Gesellschaften. Theoretische Überlegungen und empirische Befunde zum gesellschaftlichen Zusammenhalt in Deutschlan","Antonius Liedhegener",NA,"Universität Luzern"
"Mi E","12","25.09.2024","16:00-17:30 Uhr","Gesellschaftlicher Zusammenhalt in der Polykrise (2): Empirische Perspektive","Antonius Liedhegener, Universität Luzern","Ansastas Odermatt, Universität Luzern","Vergleichende Politikwissenschaft; Politische Soziologie; Politik und Religion","Religiöse Identitäten und die Integration moderner Gesellschaften. Theoretische Überlegungen und empirische Befunde zum gesellschaftlichen Zusammenhalt in Deutschlan","Gert Pickel",NA,"Universität Leipzig"
"Mi E","12","25.09.2024","16:00-17:30 Uhr","Gesellschaftlicher Zusammenhalt in der Polykrise (2): Empirische Perspektive","Antonius Liedhegener, Universität Luzern","Ansastas Odermatt, Universität Luzern","Vergleichende Politikwissenschaft; Politische Soziologie; Politik und Religion","Religiöse Identitäten und die Integration moderner Gesellschaften. Theoretische Überlegungen und empirische Befunde zum gesellschaftlichen Zusammenhalt in Deutschlan","Anastas Odermatt",NA,"Universität Luzern"
"Mi E","12","25.09.2024","16:00-17:30 Uhr","Gesellschaftlicher Zusammenhalt in der Polykrise (2): Empirische Perspektive","Antonius Liedhegener, Universität Luzern","Ansastas Odermatt, Universität Luzern","Vergleichende Politikwissenschaft; Politische Soziologie; Politik und Religion","Unsolidarisch in der Polykrise? Eine empirische Untersuchung nicht-solidarischer Einstellungen in 16 EU-Mitgliedsstaaten (Ko-Autor*innen: Eloisa Harris, Lara Minkus","Stefan Wallaschek",NA,"Europa-Universität Flensburg"
"Mi E","13","25.09.2024","16:00-17:30 Uhr","Growing up in times of crises: How experiences in adolescence shape political identities and engagement","Susanne Garritzmann, Universität Konstanz / Goethe-Universität Frankfurt","Arndt Leininger, Technische Universität Chemnitz","Politische Soziologie; Wahlen und politische Einstellungen","Genetic Foundations and Contextual Influences of Political Interest in Adolescents ","Sebastian Jungkunz","Paul Marx","Universität Bonn"
"Mi E","13","25.09.2024","16:00-17:30 Uhr","Growing up in times of crises: How experiences in adolescence shape political identities and engagement","Susanne Garritzmann, Universität Konstanz / Goethe-Universität Frankfurt","Arndt Leininger, Technische Universität Chemnitz","Politische Soziologie; Wahlen und politische Einstellungen","Political socialization in school: How school experiences affect political efficacy and interest among adolescents (Ko-Autor*innen: Katja Pomianowicz, Claudia Di","Susanne Garritzmann",NA,"Universität Konstanz / Goethe-Universität Frankfurt"
"Mi E","13","25.09.2024","16:00-17:30 Uhr","Growing up in times of crises: How experiences in adolescence shape political identities and engagement","Susanne Garritzmann, Universität Konstanz / Goethe-Universität Frankfurt","Arndt Leininger, Technische Universität Chemnitz","Politische Soziologie; Wahlen und politische Einstellungen","Political socialization in school: How school experiences affect political efficacy and interest among adolescents (Ko-Autor*innen: Katja Pomianowicz, Claudia Di","Nadja Wehl",NA,"Universität Konstanz"
"Mi E","13","25.09.2024","16:00-17:30 Uhr","Growing up in times of crises: How experiences in adolescence shape political identities and engagement","Susanne Garritzmann, Universität Konstanz / Goethe-Universität Frankfurt","Arndt Leininger, Technische Universität Chemnitz","Politische Soziologie; Wahlen und politische Einstellungen","Political socialization in school: How school experiences affect political efficacy and interest among adolescents (Ko-Autor*innen: Katja Pomianowicz, Claudia Di","Marius Busemeyer",NA,"Universität Konstanz"
"Mi E","13","25.09.2024","16:00-17:30 Uhr","Growing up in times of crises: How experiences in adolescence shape political identities and engagement","Susanne Garritzmann, Universität Konstanz / Goethe-Universität Frankfurt","Arndt Leininger, Technische Universität Chemnitz","Politische Soziologie; Wahlen und politische Einstellungen","Poor Men and Political Distrust: Mitigating Effects of School Satisfaction and Welfare ","Staffan Kumlin",NA,"University of Oslo"
"Mi E","13","25.09.2024","16:00-17:30 Uhr","Growing up in times of crises: How experiences in adolescence shape political identities and engagement","Susanne Garritzmann, Universität Konstanz / Goethe-Universität Frankfurt","Arndt Leininger, Technische Universität Chemnitz","Politische Soziologie; Wahlen und politische Einstellungen","What actually makes a good citizen? Analyzing citizenship beliefs using a co","Kathrin Ackermann",NA,"Universität Siegen"
"Mi E","14","25.09.2024","16:00-17:30 Uhr","International Organizations and Exit-Related Challenges: Multilateral Governance in the Polycrisis","Sören Stapel, Freie Universität Berlin","Thomas Sommerer, Universität Potsdam","Internationale Beziehungen","After Exit: Leadership Transition and Institutional Resilience After Heg","Tim Heinkelmann-Wild",NA,"Ludiwgs-Maximilian Universität München"
"Mi E","14","25.09.2024","16:00-17:30 Uhr","International Organizations and Exit-Related Challenges: Multilateral Governance in the Polycrisis","Sören Stapel, Freie Universität Berlin","Thomas Sommerer, Universität Potsdam","Internationale Beziehungen","Exit-Related Contestations of International Organizations in the F","Diana Panke",NA,"Freie Universität Berlin"
"Mi E","14","25.09.2024","16:00-17:30 Uhr","International Organizations and Exit-Related Challenges: Multilateral Governance in the Polycrisis","Sören Stapel, Freie Universität Berlin","Thomas Sommerer, Universität Potsdam","Internationale Beziehungen","Exit-Related Contestations of International Organizations in the F","Lukas Grundsfeld",NA,"Albert-Ludwigs-Universität Freiburg"
"Mi E","14","25.09.2024","16:00-17:30 Uhr","International Organizations and Exit-Related Challenges: Multilateral Governance in the Polycrisis","Sören Stapel, Freie Universität Berlin","Thomas Sommerer, Universität Potsdam","Internationale Beziehungen","Exit-Related Contestations of International Organizations in the F","Pawel Tverskoi",NA,"Goethe-Universität Frankfurt"
"Mi E","14","25.09.2024","16:00-17:30 Uhr","International Organizations and Exit-Related Challenges: Multilateral Governance in the Polycrisis","Sören Stapel, Freie Universität Berlin","Thomas Sommerer, Universität Potsdam","Internationale Beziehungen","Referendum-Endorsed Challenges to International Institutions: Consequences and Responses ","Stefanie Walter","Nicole Plotke-Scherly","Universität Zürich"
"Mi E","14","25.09.2024","16:00-17:30 Uhr","International Organizations and Exit-Related Challenges: Multilateral Governance in the Polycrisis","Sören Stapel, Freie Universität Berlin","Thomas Sommerer, Universität Potsdam","Internationale Beziehungen","Understanding the Unintended Consequences of Interna","Dirk Peters",NA,"Peace Research Institute Frankfurt (PRIF)"
"Mi E","15","25.09.2024","16:00-17:30 Uhr","Internationale Normenforschung (2): Theoretische Kontroversen und methodische Innovationen","Antje Wiener, Universität Hamburg","Thomas Risse, Freie Universität Berlin","Internationale Beziehungen; IB-Normenforschung; Konstruktivistische Theorien der Politik","Kontestation von Rechtsstaatlichkeit, Kontestation der EU? Zu den Gründen und dem Zusammenhang zwischen der Kontestation von Fundamentalnormen und instituti","Johanna Speyer",NA,"Johannes Gutenberg-Universität Mainz"
"Mi E","15","25.09.2024","16:00-17:30 Uhr","Internationale Normenforschung (2): Theoretische Kontroversen und methodische Innovationen","Antje Wiener, Universität Hamburg","Thomas Risse, Freie Universität Berlin","Internationale Beziehungen; IB-Normenforschung; Konstruktivistische Theorien der Politik","Liberal-democratic norms in decay? Norm constellations and norm decoupling in the US Supreme Court’s deci","Janne Mende",NA,"Max-Planck-Institut für ausländisches öffentliches Recht und Völkerrecht"
"Mi E","15","25.09.2024","16:00-17:30 Uhr","Internationale Normenforschung (2): Theoretische Kontroversen und methodische Innovationen","Antje Wiener, Universität Hamburg","Thomas Risse, Freie Universität Berlin","Internationale Beziehungen; IB-Normenforschung; Konstruktivistische Theorien der Politik","Supporting the Right to Individual Self-Defense under Article 51 of the UN Charta – A normative framework studying patterns of support and norm","Mitja Sienknecht",NA,"Europa-Universität Viadrina Frankfurt (Oder)"
"Mi E","15","25.09.2024","16:00-17:30 Uhr","Internationale Normenforschung (2): Theoretische Kontroversen und methodische Innovationen","Antje Wiener, Universität Hamburg","Thomas Risse, Freie Universität Berlin","Internationale Beziehungen; IB-Normenforschung; Konstruktivistische Theorien der Politik","Supporting the Right to Individual Self-Defense under Article 51 of the UN Charta – A normative framework studying patterns of support and norm","Sassan Gholiagha",NA,"Europa-Universität Viadrina Frankfurt (Oder)"
